Tile ID,Image ID,Date,Region,Country,Biome Type,Latitude,Longitude,Elevation (m),Slope (°),Rainfall (mm),Temperature (°C),Cloud Cover (%),Fire Alerts (7d),NDVI (Vegetation Index),NDMI (Moisture Index),EVI (Enhanced Vegetation Index),Tree Cover (%),Canopy Height (m),Distance to Road (km),Distance to Settlement (km),Distance to River (km),"Protected Area (1=Yes,0=No)","Logging Concession (1=Yes,0=No)",Population Density (per km²),Forest Loss Last 3Y (%),Cumulative Deforested Area (%),"Deforestation Event (Yes=1,No=0)",Predicted Risk Score,Dataset Split,Image File Path
T0098,T0098_20241001,10/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.95915,114.94493,390.5,6.3,92.4,28.7,20,6,0.495,0.117,0.333,73.6,26.1,17.39,61.56,1.59,1,0,17.9,28.5,0.54,1,0.798,train,s3://sat-imagery/seasia/T0098/2024/10/01/tile.tif
T0099,T0099_20240101,1/1/2024,Amazon,Peru,Tropical Rainforest,-4.42356,-62.63094,291.5,5.3,293.4,24.6,3.2,1,0.623,0.262,0.482,89.6,28.3,8.22,40.64,25.49,1,0,4.3,21.7,0,0,0.749,test,s3://sat-imagery/amazon/T0099/2024/01/01/tile.tif
T0099,T0099_20240201,2/1/2024,Amazon,Peru,Tropical Rainforest,-4.42356,-62.63094,291.5,5.3,318.9,24.2,45.7,0,0.639,0.261,0.511,89.6,28.3,8.22,40.64,25.49,1,0,4.3,21.7,0,0,0.741,test,s3://sat-imagery/amazon/T0099/2024/02/01/tile.tif
T0099,T0099_20240301,3/1/2024,Amazon,Peru,Tropical Rainforest,-4.42356,-62.63094,291.5,5.3,366.5,24,54.5,2,0.672,0.273,0.483,89.6,28.3,8.22,40.64,25.49,1,0,4.3,21.7,0,0,0.748,test,s3://sat-imagery/amazon/T0099/2024/03/01/tile.tif
T0099,T0099_20240401,4/1/2024,Amazon,Peru,Tropical Rainforest,-4.42356,-62.63094,291.5,5.3,368.5,24.2,30.9,2,0.613,0.291,0.474,89.6,28.3,8.22,40.64,25.49,1,0,4.3,21.7,0,0,0.753,test,s3://sat-imagery/amazon/T0099/2024/04/01/tile.tif
T0099,T0099_20240501,5/1/2024,Amazon,Peru,Tropical Rainforest,-4.42356,-62.63094,291.5,5.3,270.8,24.6,52.5,4,0.636,0.255,0.493,89.6,28.3,8.22,40.64,25.49,1,0,4.3,21.7,0,0,0.765,test,s3://sat-imagery/amazon/T0099/2024/05/01/tile.tif
T0099,T0099_20240601,6/1/2024,Amazon,Peru,Tropical Rainforest,-4.42356,-62.63094,291.5,5.3,107.9,25.2,30.5,4,0.508,0.126,0.47,89.6,28.3,8.22,40.64,25.49,1,0,4.3,21.7,0,0,0.806,test,s3://sat-imagery/amazon/T0099/2024/06/01/tile.tif
T0099,T0099_20240701,7/1/2024,Amazon,Peru,Tropical Rainforest,-4.42356,-62.63094,291.5,5.3,160.1,25.8,42.4,3,0.539,0.209,0.45,89.6,28.3,8.22,40.64,25.49,1,0,4.3,21.7,0,0,0.786,test,s3://sat-imagery/amazon/T0099/2024/07/01/tile.tif
T0099,T0099_20240801,8/1/2024,Amazon,Peru,Tropical Rainforest,-4.42356,-62.63094,291.5,5.3,119.7,26.2,45,5,0.517,0.127,0.402,89.6,28.3,8.22,40.64,25.49,1,0,4.3,21.7,0,0,0.808,test,s3://sat-imagery/amazon/T0099/2024/08/01/tile.tif
T0099,T0099_20240901,9/1/2024,Amazon,Peru,Tropical Rainforest,-4.42356,-62.63094,291.5,5.3,71.6,26.4,18.2,5,0.547,0.154,0.384,89.6,28.3,8.22,40.64,25.49,1,0,4.3,21.7,0,0,0.809,test,s3://sat-imagery/amazon/T0099/2024/09/01/tile.tif
T0099,T0099_20241001,10/1/2024,Amazon,Peru,Tropical Rainforest,-4.42356,-62.63094,291.5,5.3,170.5,26.3,30.7,6,0.558,0.16,0.484,89.6,28.3,8.22,40.64,25.49,1,0,4.3,21.7,0,0,0.801,test,s3://sat-imagery/amazon/T0099/2024/10/01/tile.tif
T0100,T0100_20240101,1/1/2024,Congo Basin,Gabon,Tropical Rainforest,-5.6886,19.97613,375,9.3,353.3,23.8,19.1,3,0.555,0.239,0.444,70.9,33.8,2.8,13.38,8.88,0,1,15.8,22.5,0,0,0.928,train,s3://sat-imagery/congobasin/T0100/2024/01/01/tile.tif
T0100,T0100_20240201,2/1/2024,Congo Basin,Gabon,Tropical Rainforest,-5.6886,19.97613,375,9.3,311.2,23.4,49,4,0.522,0.222,0.422,70.9,33.8,2.8,13.38,8.88,0,1,15.8,22.5,0,0,0.932,train,s3://sat-imagery/congobasin/T0100/2024/02/01/tile.tif
T0100,T0100_20240301,3/1/2024,Congo Basin,Gabon,Tropical Rainforest,-5.6886,19.97613,375,9.3,358.6,23.2,40,3,0.523,0.231,0.44,70.9,33.8,2.8,13.38,8.88,0,1,15.8,22.5,0,0,0.929,train,s3://sat-imagery/congobasin/T0100/2024/03/01/tile.tif
T0100,T0100_20240401,4/1/2024,Congo Basin,Gabon,Tropical Rainforest,-5.6886,19.97613,375,9.3,331.8,23.3,32.2,6,0.509,0.194,0.444,70.9,33.8,2.8,13.38,8.88,0,1,15.8,22.5,0,0,0.937,train,s3://sat-imagery/congobasin/T0100/2024/04/01/tile.tif
T0100,T0100_20240501,5/1/2024,Congo Basin,Gabon,Tropical Rainforest,-5.6886,19.97613,375,9.3,252.3,23.8,45.7,5,0.531,0.205,0.373,70.9,33.8,2.8,13.38,8.88,0,1,15.8,22.5,0,0,0.934,train,s3://sat-imagery/congobasin/T0100/2024/05/01/tile.tif
T0100,T0100_20240601,6/1/2024,Congo Basin,Gabon,Tropical Rainforest,-5.6886,19.97613,375,9.3,279.7,24.4,34.8,3,0.564,0.224,0.452,70.9,33.8,2.8,13.38,8.88,0,1,15.8,22.5,0,0,0.928,train,s3://sat-imagery/congobasin/T0100/2024/06/01/tile.tif
T0100,T0100_20240701,7/1/2024,Congo Basin,Gabon,Tropical Rainforest,-5.6886,19.97613,375,9.3,123.1,25,3.8,5,0.446,0.077,0.397,70.9,33.8,2.8,13.38,8.88,0,1,15.8,22.5,0,0,0.945,train,s3://sat-imagery/congobasin/T0100/2024/07/01/tile.tif
T0100,T0100_20240801,8/1/2024,Congo Basin,Gabon,Tropical Rainforest,-5.6886,19.97613,375,9.3,98,25.4,22.8,8,0.45,0.074,0.369,70.9,33.8,2.8,13.38,8.88,0,1,15.8,22.5,0,0,0.951,train,s3://sat-imagery/congobasin/T0100/2024/08/01/tile.tif
T0100,T0100_20240901,9/1/2024,Congo Basin,Gabon,Tropical Rainforest,-5.6886,19.97613,375,9.3,124.5,25.6,37.8,4,0.472,0.138,0.378,70.9,33.8,2.8,13.38,8.88,0,1,15.8,22.5,0,0,0.942,train,s3://sat-imagery/congobasin/T0100/2024/09/01/tile.tif
T0100,T0100_20241001,10/1/2024,Congo Basin,Gabon,Tropical Rainforest,-5.6886,19.97613,375,9.3,114.8,25.4,24.9,4,0.507,0.145,0.336,70.9,33.8,2.8,13.38,8.88,0,1,15.8,22.5,0,0,0.941,train,s3://sat-imagery/congobasin/T0100/2024/10/01/tile.tif
T0101,T0101_20240101,1/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.42172,115.62099,1.6,5.2,410.4,25.6,42.2,6,0.593,0.216,0.507,89.3,25.7,13.81,53.39,6.93,1,1,18,11.2,0,0,0.815,train,s3://sat-imagery/seasia/T0101/2024/01/01/tile.tif
T0101,T0101_20240201,2/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.42172,115.62099,1.6,5.2,386.5,25.2,22.6,2,0.581,0.262,0.483,89.3,25.7,13.81,53.39,6.93,1,1,18,11.2,0,0,0.795,train,s3://sat-imagery/seasia/T0101/2024/02/01/tile.tif
T0101,T0101_20240301,3/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.42172,115.62099,1.6,5.2,411.5,25,52,3,0.62,0.286,0.444,89.3,25.7,13.81,53.39,6.93,1,1,18,11.2,0,0,0.794,train,s3://sat-imagery/seasia/T0101/2024/03/01/tile.tif
T0101,T0101_20240401,4/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.42172,115.62099,1.6,5.2,403,25.2,62.8,2,0.641,0.28,0.475,89.3,25.7,13.81,53.39,6.93,1,1,18,11.2,0,0,0.787,train,s3://sat-imagery/seasia/T0101/2024/04/01/tile.tif
T0101,T0101_20240501,5/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.42172,115.62099,1.6,5.2,263.3,25.6,9.3,1,0.652,0.27,0.476,89.3,25.7,13.81,53.39,6.93,1,1,18,11.2,0,0,0.782,train,s3://sat-imagery/seasia/T0101/2024/05/01/tile.tif
T0101,T0101_20240601,6/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.42172,115.62099,1.6,5.2,142,26.2,23.7,4,0.517,0.123,0.447,89.3,25.7,13.81,53.39,6.93,1,1,18,11.2,0,0,0.832,train,s3://sat-imagery/seasia/T0101/2024/06/01/tile.tif
T0101,T0101_20240701,7/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.42172,115.62099,1.6,5.2,51.9,26.8,5,4,0.477,0.106,0.407,89.3,25.7,13.81,53.39,6.93,1,1,18,11.2,0,0,0.845,train,s3://sat-imagery/seasia/T0101/2024/07/01/tile.tif
T0101,T0101_20240801,8/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.42172,115.62099,1.6,5.2,33.2,27.2,26.9,11,0.511,0.111,0.392,89.3,25.7,13.81,53.39,6.93,1,1,18,11.2,0,0,0.87,train,s3://sat-imagery/seasia/T0101/2024/08/01/tile.tif
T0101,T0101_20240901,9/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.42172,115.62099,1.6,5.2,42,27.4,40.6,7,0.502,0.102,0.434,89.3,25.7,13.81,53.39,6.93,1,1,18,11.2,0,0,0.856,train,s3://sat-imagery/seasia/T0101/2024/09/01/tile.tif
T0101,T0101_20241001,10/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.42172,115.62099,1.6,5.2,61.2,27.3,49.3,9,0.458,0.102,0.4,89.3,25.7,13.81,53.39,6.93,1,1,18,11.2,0,0,0.865,train,s3://sat-imagery/seasia/T0101/2024/10/01/tile.tif
T0102,T0102_20240101,1/1/2024,Amazon,Colombia,Tropical Rainforest,-3.49641,-61.67845,777.4,0.6,310.7,26.8,60.9,1,0.608,0.269,0.47,87.3,23.8,13.97,65.97,15.15,0,0,7.4,13.3,0,0,0.832,test,s3://sat-imagery/amazon/T0102/2024/01/01/tile.tif
T0102,T0102_20240201,2/1/2024,Amazon,Colombia,Tropical Rainforest,-3.49641,-61.67845,777.4,0.6,321.5,26.3,23.2,1,0.602,0.262,0.507,87.3,23.8,13.97,65.97,15.15,0,0,7.4,13.3,0,0,0.833,test,s3://sat-imagery/amazon/T0102/2024/02/01/tile.tif
T0102,T0102_20240301,3/1/2024,Amazon,Colombia,Tropical Rainforest,-3.49641,-61.67845,777.4,0.6,298.5,26.2,32.4,2,0.627,0.261,0.461,87.3,23.8,13.97,65.97,15.15,0,0,7.4,13.3,0,0,0.835,test,s3://sat-imagery/amazon/T0102/2024/03/01/tile.tif
T0102,T0102_20240401,4/1/2024,Amazon,Colombia,Tropical Rainforest,-3.49641,-61.67845,777.4,0.6,320.6,26.3,31.5,6,0.599,0.214,0.492,87.3,23.8,13.97,65.97,15.15,0,0,7.4,13.3,0,0,0.855,test,s3://sat-imagery/amazon/T0102/2024/04/01/tile.tif
T0102,T0102_20240501,5/1/2024,Amazon,Colombia,Tropical Rainforest,-3.49641,-61.67845,777.4,0.6,191.7,26.7,45.8,4,0.62,0.188,0.449,87.3,23.8,13.97,65.97,15.15,0,0,7.4,13.3,0,0,0.854,test,s3://sat-imagery/amazon/T0102/2024/05/01/tile.tif
T0102,T0102_20240601,6/1/2024,Amazon,Colombia,Tropical Rainforest,-3.49641,-61.67845,777.4,0.6,159.7,27.3,28.3,4,0.484,0.187,0.401,87.3,23.8,13.97,65.97,15.15,0,0,7.4,13.3,0,0,0.867,test,s3://sat-imagery/amazon/T0102/2024/06/01/tile.tif
T0102,T0102_20240701,7/1/2024,Amazon,Colombia,Tropical Rainforest,-3.49641,-61.67845,777.4,0.6,201.1,27.9,36.6,3,0.504,0.208,0.493,87.3,23.8,13.97,65.97,15.15,0,0,7.4,13.3,0,0,0.857,test,s3://sat-imagery/amazon/T0102/2024/07/01/tile.tif
T0102,T0102_20240801,8/1/2024,Amazon,Colombia,Tropical Rainforest,-3.49641,-61.67845,777.4,0.6,119.6,28.4,39.9,7,0.559,0.149,0.435,87.3,23.8,13.97,65.97,15.15,0,0,7.4,13.3,0,0,0.877,test,s3://sat-imagery/amazon/T0102/2024/08/01/tile.tif
T0102,T0102_20240901,9/1/2024,Amazon,Colombia,Tropical Rainforest,-3.49641,-61.67845,777.4,0.6,119.5,28.6,39.3,4,0.514,0.19,0.446,87.3,23.8,13.97,65.97,15.15,0,0,7.4,13.3,0,0,0.868,test,s3://sat-imagery/amazon/T0102/2024/09/01/tile.tif
T0102,T0102_20241001,10/1/2024,Amazon,Colombia,Tropical Rainforest,-3.49641,-61.67845,777.4,0.6,145.8,28.4,29.8,9,0.552,0.168,0.441,87.3,23.8,13.97,65.97,15.15,0,0,7.4,13.3,0,0,0.881,test,s3://sat-imagery/amazon/T0102/2024/10/01/tile.tif
T0103,T0103_20240101,1/1/2024,Congo Basin,DRC,Tropical Rainforest,-4.2301,18.47133,372.9,2.1,299.3,25.7,22.5,2,0.631,0.249,0.472,90.1,24.8,12.19,1,1.85,0,0,4.7,13.7,0,0,0.877,train,s3://sat-imagery/congobasin/T0103/2024/01/01/tile.tif
T0103,T0103_20240201,2/1/2024,Congo Basin,DRC,Tropical Rainforest,-4.2301,18.47133,372.9,2.1,361.1,25.2,30.4,0,0.563,0.231,0.479,90.1,24.8,12.19,1,1.85,0,0,4.7,13.7,0,0,0.876,train,s3://sat-imagery/congobasin/T0103/2024/02/01/tile.tif
T0103,T0103_20240301,3/1/2024,Congo Basin,DRC,Tropical Rainforest,-4.2301,18.47133,372.9,2.1,378.6,25,35.7,6,0.634,0.285,0.524,90.1,24.8,12.19,1,1.85,0,0,4.7,13.7,0,0,0.888,train,s3://sat-imagery/congobasin/T0103/2024/03/01/tile.tif
T0103,T0103_20240401,4/1/2024,Congo Basin,DRC,Tropical Rainforest,-4.2301,18.47133,372.9,2.1,322.3,25.2,53.4,7,0.547,0.228,0.482,90.1,24.8,12.19,1,1.85,0,0,4.7,13.7,2.48,1,0.898,train,s3://sat-imagery/congobasin/T0103/2024/04/01/tile.tif
T0103,T0103_20240501,5/1/2024,Congo Basin,DRC,Tropical Rainforest,-4.2301,18.47133,372.9,2.1,185.1,25.6,30.7,10,0.577,0.182,0.477,90.1,24.8,12.19,1,1.85,0,0,4.7,13.7,2.48,1,0.911,train,s3://sat-imagery/congobasin/T0103/2024/05/01/tile.tif
T0103,T0103_20240601,6/1/2024,Congo Basin,DRC,Tropical Rainforest,-4.2301,18.47133,372.9,2.1,182.9,26.2,31.3,7,0.553,0.187,0.438,90.1,24.8,12.19,1,1.85,0,0,4.7,13.7,2.48,1,0.905,train,s3://sat-imagery/congobasin/T0103/2024/06/01/tile.tif
T0103,T0103_20240701,7/1/2024,Congo Basin,DRC,Tropical Rainforest,-4.2301,18.47133,372.9,2.1,62,26.8,9.4,7,0.442,0.099,0.382,90.1,24.8,12.19,1,1.85,0,0,4.7,13.7,4.37,1,0.92,train,s3://sat-imagery/congobasin/T0103/2024/07/01/tile.tif
T0103,T0103_20240801,8/1/2024,Congo Basin,DRC,Tropical Rainforest,-4.2301,18.47133,372.9,2.1,79.1,27.3,34.4,5,0.543,0.121,0.389,90.1,24.8,12.19,1,1.85,0,0,4.7,13.7,6.95,1,0.909,train,s3://sat-imagery/congobasin/T0103/2024/08/01/tile.tif
T0103,T0103_20240901,9/1/2024,Congo Basin,DRC,Tropical Rainforest,-4.2301,18.47133,372.9,2.1,114.9,27.4,27.1,10,0.543,0.116,0.413,90.1,24.8,12.19,1,1.85,0,0,4.7,13.7,6.95,1,0.919,train,s3://sat-imagery/congobasin/T0103/2024/09/01/tile.tif
T0103,T0103_20241001,10/1/2024,Congo Basin,DRC,Tropical Rainforest,-4.2301,18.47133,372.9,2.1,87.5,27.3,31.7,10,0.561,0.095,0.411,90.1,24.8,12.19,1,1.85,0,0,4.7,13.7,6.95,1,0.92,train,s3://sat-imagery/congobasin/T0103/2024/10/01/tile.tif
T0104,T0104_20240101,1/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-3.64506,110.54513,193.6,0,419.7,26.9,54.5,3,0.603,0.256,0.446,81.1,28.8,19.1,20.68,22.25,0,0,3.4,0.6,0,0,0.851,train,s3://sat-imagery/seasia/T0104/2024/01/01/tile.tif
T0104,T0104_20240201,2/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-3.64506,110.54513,193.6,0,410,26.4,68.4,2,0.64,0.245,0.485,81.1,28.8,19.1,20.68,22.25,0,0,3.4,0.6,0,0,0.844,train,s3://sat-imagery/seasia/T0104/2024/02/01/tile.tif
T0104,T0104_20240301,3/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-3.64506,110.54513,193.6,0,427.9,26.3,27.9,8,0.605,0.246,0.461,81.1,28.8,19.1,20.68,22.25,0,0,3.4,0.6,0,0,0.869,train,s3://sat-imagery/seasia/T0104/2024/03/01/tile.tif
T0104,T0104_20240401,4/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-3.64506,110.54513,193.6,0,383,26.4,66.8,2,0.584,0.27,0.469,81.1,28.8,19.1,20.68,22.25,0,0,3.4,0.6,0.71,1,0.847,train,s3://sat-imagery/seasia/T0104/2024/04/01/tile.tif
T0104,T0104_20240501,5/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-3.64506,110.54513,193.6,0,274.9,26.8,60.8,4,0.581,0.253,0.466,81.1,28.8,19.1,20.68,22.25,0,0,3.4,0.6,0.71,1,0.856,train,s3://sat-imagery/seasia/T0104/2024/05/01/tile.tif
T0104,T0104_20240601,6/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-3.64506,110.54513,193.6,0,156.9,27.4,59.3,6,0.528,0.199,0.444,81.1,28.8,19.1,20.68,22.25,0,0,3.4,0.6,0.71,1,0.878,train,s3://sat-imagery/seasia/T0104/2024/06/01/tile.tif
T0104,T0104_20240701,7/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-3.64506,110.54513,193.6,0,73.6,28,1.1,3,0.451,0.092,0.375,81.1,28.8,19.1,20.68,22.25,0,0,3.4,0.6,0.71,1,0.885,train,s3://sat-imagery/seasia/T0104/2024/07/01/tile.tif
T0104,T0104_20240801,8/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-3.64506,110.54513,193.6,0,29.5,28.5,19.2,14,0.464,0.062,0.387,81.1,28.8,19.1,20.68,22.25,0,0,3.4,0.6,0.71,1,0.917,train,s3://sat-imagery/seasia/T0104/2024/08/01/tile.tif
T0104,T0104_20240901,9/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-3.64506,110.54513,193.6,0,63.4,28.7,24,8,0.478,0.097,0.368,81.1,28.8,19.1,20.68,22.25,0,0,3.4,0.6,0.71,1,0.898,train,s3://sat-imagery/seasia/T0104/2024/09/01/tile.tif
T0104,T0104_20241001,10/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-3.64506,110.54513,193.6,0,137,28.5,26.4,5,0.482,0.144,0.398,81.1,28.8,19.1,20.68,22.25,0,0,3.4,0.6,0.71,1,0.882,train,s3://sat-imagery/seasia/T0104/2024/10/01/tile.tif
T0105,T0105_20240101,1/1/2024,Amazon,Brazil,Tropical Rainforest,-2.95016,-62.40988,183.8,4.1,405.8,24.5,43.5,4,0.625,0.218,0.463,89.9,20,21.41,27.74,1.92,1,1,5.1,30.6,0,0,0.832,train,s3://sat-imagery/amazon/T0105/2024/01/01/tile.tif
T0105,T0105_20240201,2/1/2024,Amazon,Brazil,Tropical Rainforest,-2.95016,-62.40988,183.8,4.1,412.8,24,61.7,2,0.586,0.269,0.497,89.9,20,21.41,27.74,1.92,1,1,5.1,30.6,0,0,0.824,train,s3://sat-imagery/amazon/T0105/2024/02/01/tile.tif
T0105,T0105_20240301,3/1/2024,Amazon,Brazil,Tropical Rainforest,-2.95016,-62.40988,183.8,4.1,361.9,23.9,48.6,3,0.629,0.272,0.488,89.9,20,21.41,27.74,1.92,1,1,5.1,30.6,0,0,0.825,train,s3://sat-imagery/amazon/T0105/2024/03/01/tile.tif
T0105,T0105_20240401,4/1/2024,Amazon,Brazil,Tropical Rainforest,-2.95016,-62.40988,183.8,4.1,303.9,24,27,1,0.628,0.252,0.481,89.9,20,21.41,27.74,1.92,1,1,5.1,30.6,0,0,0.817,train,s3://sat-imagery/amazon/T0105/2024/04/01/tile.tif
T0105,T0105_20240501,5/1/2024,Amazon,Brazil,Tropical Rainforest,-2.95016,-62.40988,183.8,4.1,335.7,24.4,53.5,3,0.639,0.288,0.518,89.9,20,21.41,27.74,1.92,1,1,5.1,30.6,0,0,0.823,train,s3://sat-imagery/amazon/T0105/2024/05/01/tile.tif
T0105,T0105_20240601,6/1/2024,Amazon,Brazil,Tropical Rainforest,-2.95016,-62.40988,183.8,4.1,188.2,25,17,0,0.611,0.212,0.393,89.9,20,21.41,27.74,1.92,1,1,5.1,30.6,0,0,0.825,train,s3://sat-imagery/amazon/T0105/2024/06/01/tile.tif
T0105,T0105_20240701,7/1/2024,Amazon,Brazil,Tropical Rainforest,-2.95016,-62.40988,183.8,4.1,144.1,25.6,31.7,5,0.548,0.154,0.451,89.9,20,21.41,27.74,1.92,1,1,5.1,30.6,0,0,0.857,train,s3://sat-imagery/amazon/T0105/2024/07/01/tile.tif
T0105,T0105_20240801,8/1/2024,Amazon,Brazil,Tropical Rainforest,-2.95016,-62.40988,183.8,4.1,43.9,26.1,42,3,0.48,0.132,0.409,89.9,20,21.41,27.74,1.92,1,1,5.1,30.6,0,0,0.865,train,s3://sat-imagery/amazon/T0105/2024/08/01/tile.tif
T0105,T0105_20240901,9/1/2024,Amazon,Brazil,Tropical Rainforest,-2.95016,-62.40988,183.8,4.1,92.2,26.3,34.4,6,0.497,0.158,0.432,89.9,20,21.41,27.74,1.92,1,1,5.1,30.6,0,0,0.869,train,s3://sat-imagery/amazon/T0105/2024/09/01/tile.tif
T0105,T0105_20241001,10/1/2024,Amazon,Brazil,Tropical Rainforest,-2.95016,-62.40988,183.8,4.1,96.4,26.1,41.5,10,0.567,0.163,0.424,89.9,20,21.41,27.74,1.92,1,1,5.1,30.6,0,0,0.877,train,s3://sat-imagery/amazon/T0105/2024/10/01/tile.tif
T0106,T0106_20240101,1/1/2024,Congo Basin,Congo,Tropical Rainforest,1.25471,16.24401,111.9,2.9,313.3,23.8,25.2,6,0.619,0.282,0.472,80.9,33.5,15.73,30.75,7.45,0,0,2.7,5.8,0,0,0.862,test,s3://sat-imagery/congobasin/T0106/2024/01/01/tile.tif
T0106,T0106_20240201,2/1/2024,Congo Basin,Congo,Tropical Rainforest,1.25471,16.24401,111.9,2.9,403.5,23.4,49.3,3,0.608,0.252,0.499,80.9,33.5,15.73,30.75,7.45,0,0,2.7,5.8,0.95,1,0.853,test,s3://sat-imagery/congobasin/T0106/2024/02/01/tile.tif
T0106,T0106_20240301,3/1/2024,Congo Basin,Congo,Tropical Rainforest,1.25471,16.24401,111.9,2.9,354.6,23.2,31.2,3,0.629,0.247,0.452,80.9,33.5,15.73,30.75,7.45,0,0,2.7,5.8,0.95,1,0.852,test,s3://sat-imagery/congobasin/T0106/2024/03/01/tile.tif
T0106,T0106_20240401,4/1/2024,Congo Basin,Congo,Tropical Rainforest,1.25471,16.24401,111.9,2.9,259.1,23.3,46.2,3,0.618,0.244,0.431,80.9,33.5,15.73,30.75,7.45,0,0,2.7,5.8,0.95,1,0.853,test,s3://sat-imagery/congobasin/T0106/2024/04/01/tile.tif
T0106,T0106_20240501,5/1/2024,Congo Basin,Congo,Tropical Rainforest,1.25471,16.24401,111.9,2.9,366.6,23.8,43.7,1,0.567,0.252,0.486,80.9,33.5,15.73,30.75,7.45,0,0,2.7,5.8,0.95,1,0.849,test,s3://sat-imagery/congobasin/T0106/2024/05/01/tile.tif
T0106,T0106_20240601,6/1/2024,Congo Basin,Congo,Tropical Rainforest,1.25471,16.24401,111.9,2.9,145.3,24.4,43.4,4,0.509,0.173,0.46,80.9,33.5,15.73,30.75,7.45,0,0,2.7,5.8,3.32,1,0.878,test,s3://sat-imagery/congobasin/T0106/2024/06/01/tile.tif
T0106,T0106_20240701,7/1/2024,Congo Basin,Congo,Tropical Rainforest,1.25471,16.24401,111.9,2.9,76.2,25,22.9,6,0.474,0.111,0.399,80.9,33.5,15.73,30.75,7.45,0,0,2.7,5.8,3.32,1,0.894,test,s3://sat-imagery/congobasin/T0106/2024/07/01/tile.tif
T0106,T0106_20240801,8/1/2024,Congo Basin,Congo,Tropical Rainforest,1.25471,16.24401,111.9,2.9,39.2,25.4,31,8,0.451,0.079,0.361,80.9,33.5,15.73,30.75,7.45,0,0,2.7,5.8,3.32,1,0.904,test,s3://sat-imagery/congobasin/T0106/2024/08/01/tile.tif
T0106,T0106_20240901,9/1/2024,Congo Basin,Congo,Tropical Rainforest,1.25471,16.24401,111.9,2.9,47.4,25.6,39.5,3,0.429,0.06,0.342,80.9,33.5,15.73,30.75,7.45,0,0,2.7,5.8,5.52,1,0.892,test,s3://sat-imagery/congobasin/T0106/2024/09/01/tile.tif
T0106,T0106_20241001,10/1/2024,Congo Basin,Congo,Tropical Rainforest,1.25471,16.24401,111.9,2.9,75.2,25.5,38,5,0.427,0.086,0.385,80.9,33.5,15.73,30.75,7.45,0,0,2.7,5.8,5.52,1,0.895,test,s3://sat-imagery/congobasin/T0106/2024/10/01/tile.tif
T0107,T0107_20240101,1/1/2024,SE Asia,Malaysia,Tropical Rainforest,2.45479,115.26646,37.6,7.7,427.1,27.1,61.4,4,0.616,0.246,0.453,80,24.1,7.25,18.46,9.88,0,0,4.3,8.1,0,0,0.876,train,s3://sat-imagery/seasia/T0107/2024/01/01/tile.tif
T0107,T0107_20240201,2/1/2024,SE Asia,Malaysia,Tropical Rainforest,2.45479,115.26646,37.6,7.7,421.3,26.7,81.2,4,0.552,0.212,0.418,80,24.1,7.25,18.46,9.88,0,0,4.3,8.1,0,0,0.882,train,s3://sat-imagery/seasia/T0107/2024/02/01/tile.tif
T0107,T0107_20240301,3/1/2024,SE Asia,Malaysia,Tropical Rainforest,2.45479,115.26646,37.6,7.7,419.6,26.5,46.1,5,0.584,0.232,0.484,80,24.1,7.25,18.46,9.88,0,0,4.3,8.1,0,0,0.882,train,s3://sat-imagery/seasia/T0107/2024/03/01/tile.tif
T0107,T0107_20240401,4/1/2024,SE Asia,Malaysia,Tropical Rainforest,2.45479,115.26646,37.6,7.7,313.4,26.7,12.4,2,0.528,0.205,0.486,80,24.1,7.25,18.46,9.88,0,0,4.3,8.1,0,0,0.877,train,s3://sat-imagery/seasia/T0107/2024/04/01/tile.tif
T0107,T0107_20240501,5/1/2024,SE Asia,Malaysia,Tropical Rainforest,2.45479,115.26646,37.6,7.7,234.9,27.1,24.2,5,0.577,0.214,0.44,80,24.1,7.25,18.46,9.88,0,0,4.3,8.1,0,0,0.885,train,s3://sat-imagery/seasia/T0107/2024/05/01/tile.tif
T0107,T0107_20240601,6/1/2024,SE Asia,Malaysia,Tropical Rainforest,2.45479,115.26646,37.6,7.7,114.8,27.7,51.9,5,0.508,0.102,0.416,80,24.1,7.25,18.46,9.88,0,0,4.3,8.1,0.85,1,0.902,train,s3://sat-imagery/seasia/T0107/2024/06/01/tile.tif
